employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate,termreason
00-89231027,Kelly,Garrison,Male,New York,Rochester,4/19/2019,Operations,Logistics Coordinator,Bachelor,70878,Excellent,No,6/3/1981,,
00-65643484,Monica,Lopez,Female,New York,New York City,6/9/2018,Operations,Logistics Coordinator,Bachelor,58537,Needs Improvement,No,1/9/1983,,
00-49274257,Larry,Meyer,Female,New York,New York City,3/31/2016,Operations,Inventory Specialist,Bachelor,54143,Good,Yes,9/6/1969,,
00-29923261,Monica,Oliver,Female,New York,New York City,8/11/2017,Customer Service,Support Specialist,High School,54183,Good,Yes,9/29/1983,,
00-75098469,Diamond,Mueller,Male,New York,Rochester,12/3/2019,Marketing,Marketing Manager,Master,115813,Good,No,3/21/1963,,
00-41312845,Shelly,Thompson,Male,New York,Rochester,8/1/2023,Operations,Logistics Coordinator,Bachelor,62031,Excellent,Yes,6/23/1986,,
00-34563902,Thomas,Henderson,Male,New York,New York City,3/7/2017,IT,System Administrator,Master,79806,Good,No,6/9/1976,,
00-99889840,Joel,Morton,Male,New York,New York City,3/17/2021,Operations,Inventory Specialist,Bachelor,64394,Needs Improvement,Yes,3/9/1967,,
00-86297749,Carrie,Jones,Male,New York,Rochester,10/27/2024,Operations,Inventory Specialist,Bachelor,65066,Excellent,Yes,11/13/1985,,
00-11967696,Craig,Roth,Male,New York,New York City,3/10/2016,Marketing,SEO Specialist,Bachelor,91985,Good,No,8/22/1975,,
00-67819252,Amanda,Maxwell,Female,New York,Rochester,8/3/2023,Operations,Logistics Coordinator,Bachelor,58872,Good,No,12/1/2000,,
00-13530859,Kathleen,Cummings,Male,New York,New York City,3/1/2017,Finance,Financial Analyst,Master,99616,Good,No,9/27/1992,,
00-71839716,Amanda,Lopez,Female,New York,New York City,11/2/2023,IT,IT Support Specialist,Bachelor,52353,Good,No,5/14/1987,,
00-33022123,Alan,Foley,Male,Illinois,Chicago,10/24/2016,Marketing,SEO Specialist,Bachelor,65160,Excellent,No,5/4/1984,,
00-31254514,Joseph,Li,Male,New York,Rochester,7/14/2022,Sales,Sales Representative,Bachelor,83838,Satisfactory,Yes,12/20/1987,,
00-94667848,William,Brown,Male,Michigan,Grand Rapids,2/22/2023,Operations,Inventory Specialist,High School,60685,Satisfactory,No,4/20/1961,,
00-22761159,Gary,Harrison,Male,Michigan,Detroit,11/25/2023,Operations,Operations Analyst,Bachelor,89562,Good,No,7/15/1996,,
00-21232457,David,Hensley,Male,New York,New York City,11/21/2017,Sales,Sales Consultant,PhD,92161,Satisfactory,No,12/3/1996,,
00-92572018,Michael,Logan,Male,Michigan,Warren,6/29/2021,Customer Service,Support Specialist,High School,58442,Good,No,4/22/1986,,
00-88478843,John,Thompson,Female,New York,New York City,2/12/2019,Sales,Sales Representative,Bachelor,69928,Excellent,Yes,12/5/2000,,
00-21207286,Jennifer,Martin,Female,New York,Buffalo,8/23/2024,Customer Service,Support Specialist,Bachelor,59443,Satisfactory,Yes,2/22/1993,,
00-82142272,Karen,Jones,Male,Pennsylvania,Allentown,5/27/2019,Operations,Inventory Specialist,High School,62617,Satisfactory,No,12/14/1999,,
00-98783194,Derek,Mitchell,Male,New York,New York City,7/25/2019,Operations,Logistics Coordinator,Bachelor,65118,Good,No,7/8/1994,,
00-63553095,Lauren,Byrd,Male,New York,New York City,6/2/2024,Operations,Operations Analyst,Master,69274,Good,Yes,2/26/1999,,
00-28554345,Andrea,Barber,Female,New York,Rochester,12/12/2017,Customer Service,Support Specialist,High School,64101,Satisfactory,Yes,11/18/1960,,
00-57788337,Alicia,Hayden,Male,New York,New York City,7/21/2019,Finance,Financial Analyst,Bachelor,88495,Good,No,11/17/1998,,
00-86650083,Michael,Jacobs,Male,North Carolina,Raleigh,10/5/2024,IT,IT Support Specialist,Bachelor,70610,Good,No,11/28/1985,,
00-68742783,Mary,Sullivan,Male,Pennsylvania,Philadelphia,4/7/2024,IT,Software Developer,Master,86416,Satisfactory,Yes,5/16/1995,,
00-18283177,Alexandra,Russell,Male,New York,New York City,7/15/2023,Finance,Accounts Payable Specialist,Bachelor,64828,Satisfactory,No,11/11/1969,,
00-16284386,Michaela,Martinez,Female,Illinois,Chicago,1/15/2019,Sales,Sales Specialist,Bachelor,58440,Good,No,1/8/1985,,
00-99467394,Jamie,Greene,Female,Virginia,Richmond,5/22/2016,Customer Service,Help Desk Technician,High School,59565,Good,No,4/28/1995,,
00-35355653,Meagan,Wilson,Male,Pennsylvania,Allentown,12/18/2018,Operations,Inventory Specialist,Bachelor,63551,Good,No,7/5/1989,,
00-89950868,Robert,Bennett,Female,New York,Buffalo,5/26/2018,Operations,Operations Analyst,Bachelor,80092,Satisfactory,No,4/26/1992,,
00-21278653,Andrew,Freeman,Female,Virginia,Norfolk,10/18/2024,Sales,Sales Representative,Bachelor,59516,Satisfactory,Yes,7/15/2003,,
00-89246165,Allen,Graham,Male,New York,Buffalo,9/5/2017,Sales,Sales Representative,Bachelor,69899,Good,No,4/10/1961,,
00-99981221,Karen,Cole,Male,New York,Buffalo,8/18/2019,Operations,Inventory Specialist,High School,62351,Good,Yes,2/15/1980,,
00-72191000,Krystal,Curry,Female,New York,Buffalo,9/10/2022,Sales,Sales Specialist,Bachelor,84398,Good,No,11/21/1970,,
00-99962943,Laura,Sanders,Male,New York,New York City,2/25/2024,Operations,Inventory Specialist,Bachelor,68688,Good,No,1/31/1962,,
00-95280411,Allen,Perez,Male,Michigan,Grand Rapids,6/19/2016,IT,System Administrator,Master,73973,Good,No,6/6/1980,,
00-57599142,Johnny,Ross,Male,New York,New York City,10/4/2017,Customer Service,Support Specialist,Bachelor,60845,Good,Yes,4/8/1990,,
00-21869810,Steven,Khan,Male,New York,Rochester,6/29/2023,Operations,Operations Analyst,Bachelor,76936,Good,No,2/18/1977,,
00-57594954,David,Moyer,Male,Pennsylvania,Pittsburgh,4/6/2019,Operations,Inventory Specialist,Bachelor,68160,Good,No,8/30/2000,,
00-96211645,Stacie,Prince,Male,New York,Buffalo,12/25/2017,Operations,Logistics Coordinator,Bachelor,59338,Excellent,No,9/22/1988,,
00-84250773,Craig,Brooks,Male,New York,Buffalo,5/16/2020,Sales,Sales Representative,Bachelor,59096,Good,No,5/2/1997,,
00-60652004,Steven,Hughes,Male,Michigan,Grand Rapids,9/11/2018,Operations,Logistics Coordinator,Bachelor,61575,Good,No,1/29/2000,,
00-98399977,Monica,Miller,Male,New York,Buffalo,4/25/2022,Sales,Sales Consultant,PhD,98273,Satisfactory,No,2/27/1997,,
00-49305644,Michael,Hunt,Female,Illinois,Aurora,7/5/2022,Marketing,Content Creator,Bachelor,59987,Satisfactory,No,6/11/2004,,
00-95852907,Billy,Jarvis,Male,New York,New York City,11/26/2017,Finance,Accountant,Bachelor,96337,Good,No,1/3/1977,,
00-61503459,Timothy,Gomez,Male,New York,New York City,3/16/2020,Customer Service,Help Desk Technician,High School,78577,Needs Improvement,No,10/16/2001,,
00-92114934,Kyle,Hunter,Male,New York,New York City,1/5/2019,Operations,Logistics Coordinator,Bachelor,60426,Needs Improvement,Yes,7/6/2000,,
00-78679294,Victoria,Thomas,Male,New York,New York City,10/4/2017,Operations,Logistics Coordinator,Bachelor,59884,Good,Yes,1/4/1978,,
00-11558972,Anna,Brown,Male,New York,Rochester,7/17/2017,Sales,Sales Representative,Bachelor,78057,Needs Improvement,No,7/7/1999,,
00-61799347,Jeffery,Meyer,Male,New York,New York City,1/10/2016,Sales,Sales Specialist,Bachelor,68915,Good,No,11/18/1992,,
00-42636120,Shane,Cook,Male,New York,New York City,8/27/2023,Marketing,Content Creator,High School,56469,Good,No,9/15/1967,,
00-82829177,Steven,Howell,Female,New York,Buffalo,4/20/2020,Finance,Accountant,Bachelor,80991,Good,Yes,5/2/2001,,
00-87023573,Micheal,Solis,Female,Michigan,Warren,8/15/2024,IT,IT Support Specialist,Bachelor,57018,Good,No,6/26/1976,,
00-81755760,David,Gonzales,Female,New York,Buffalo,7/9/2018,Finance,Accounts Payable Specialist,Bachelor,59012,Satisfactory,Yes,7/9/1983,,
00-40595207,Ryan,Palmer,Male,New York,New York City,9/16/2021,Sales,Sales Specialist,PhD,97968,Good,No,5/16/1969,,
00-44699521,Kimberly,Chandler,Female,Ohio,Cincinnati,8/8/2018,Marketing,Marketing Coordinator,Bachelor,53956,Good,No,2/20/1993,,
00-80760834,William,Lutz,Male,New York,Buffalo,3/1/2019,Operations,Inventory Specialist,High School,62661,Satisfactory,No,6/21/1984,,
00-67031050,Sarah,Gray,Female,New York,Buffalo,9/14/2015,Customer Service,Support Specialist,High School,61029,Good,No,7/17/1971,,
00-50251854,Jennifer,Simon,Male,Michigan,Warren,9/3/2016,Customer Service,Help Desk Technician,High School,70456,Satisfactory,No,12/19/1997,,
00-43324269,Joseph,Thomas,Male,New York,New York City,12/22/2018,Customer Service,Help Desk Technician,Bachelor,77858,Satisfactory,Yes,9/4/1977,,
00-31910386,James,Jensen,Male,New York,New York City,4/17/2024,Operations,Inventory Specialist,Bachelor,63624,Good,Yes,11/23/1998,,
00-64677550,Preston,Williams,Female,Pennsylvania,Philadelphia,4/27/2016,Sales,Sales Consultant,Master,81288,Excellent,No,8/18/1972,,
00-64711507,Alexander,Anderson,Male,New York,Rochester,6/11/2024,Operations,Operations Analyst,Bachelor,57892,Needs Improvement,No,6/21/1993,,
00-43369932,Ashley,Butler,Female,New York,Rochester,11/17/2015,Operations,Inventory Specialist,High School,56853,Excellent,No,3/23/1983,,
00-84664486,Nicole,Simmons,Female,New York,Rochester,8/9/2019,IT,System Administrator,Master,71944,Satisfactory,Yes,11/8/1980,,
00-12943511,Jonathan,Moon,Female,New York,New York City,1/1/2024,IT,Software Developer,Bachelor,84212,Excellent,Yes,2/16/1960,,
00-50545587,Vickie,Martin,Male,Illinois,Naperville,1/15/2019,HR,Recruiter,High School,63606,Excellent,No,8/24/2000,,
00-92715650,Joseph,Webb,Female,North Carolina,Charlotte,1/26/2016,Operations,Inventory Specialist,Bachelor,59395,Satisfactory,No,9/18/1991,,
00-14236689,Jeffery,Herman,Male,New York,Buffalo,3/6/2023,Sales,Sales Representative,Bachelor,84252,Good,No,8/6/1985,,
00-46721983,Sandy,Snyder,Male,New York,Rochester,2/1/2015,Operations,Operations Analyst,Master,76207,Needs Improvement,No,6/2/1972,,
00-63964216,Elizabeth,Cain,Male,New York,New York City,5/14/2023,Operations,Logistics Coordinator,Bachelor,71066,Excellent,No,9/30/1980,,
00-74993537,Christina,Krause,Male,New York,Rochester,11/26/2024,Operations,Logistics Coordinator,Bachelor,62582,Good,Yes,3/6/1985,,
00-79227788,Taylor,Huber,Male,New York,New York City,8/12/2016,Operations,Logistics Coordinator,Bachelor,61028,Excellent,Yes,12/22/1978,,
00-82241369,Angelica,Small,Male,North Carolina,Raleigh,11/13/2021,Sales,Sales Specialist,Master,65468,Satisfactory,No,4/15/1987,,
00-15614448,Judy,Welch,Male,Illinois,Aurora,5/6/2020,Operations,Inventory Specialist,High School,64408,Satisfactory,No,1/18/1990,,
00-63781664,Alison,Contreras,Male,North Carolina,Charlotte,11/21/2019,Marketing,SEO Specialist,High School,60118,Satisfactory,Yes,3/21/1999,,
00-23005444,Jennifer,Meyer,Male,New York,New York City,4/19/2017,IT,System Administrator,Master,78223,Good,No,3/26/1984,,
00-65525803,Linda,Osborne,Male,Ohio,Columbus,4/6/2019,IT,IT Support Specialist,High School,69635,Needs Improvement,No,5/14/1970,,
00-40396847,Jeremy,Johnson,Male,New York,New York City,7/7/2023,Customer Service,Customer Service Manager,Master,99618,Good,No,2/6/1987,,
00-62951530,Joseph,Case,Female,Pennsylvania,Pittsburgh,4/27/2022,Finance,Financial Analyst,Bachelor,89645,Satisfactory,No,11/29/1969,,
00-66664725,Victor,Ramsey,Female,New York,Buffalo,6/7/2021,Customer Service,Help Desk Technician,High School,68544,Needs Improvement,Yes,4/24/1979,,
00-43416963,Brett,Vargas,Male,New York,Buffalo,11/8/2022,Operations,Logistics Coordinator,Bachelor,63294,Satisfactory,Yes,8/23/1977,,
00-93019717,Michelle,Rodriguez,Female,New York,Buffalo,2/27/2020,IT,Software Developer,Master,88830,Good,Yes,5/30/1986,,
00-61158753,Angela,Richard,Female,Michigan,Warren,3/26/2020,Marketing,Marketing Coordinator,Bachelor,57221,Good,Yes,4/13/1976,,
00-22119306,Nicole,Wright,Female,Michigan,Warren,12/18/2018,Sales,Sales Consultant,Bachelor,73133,Satisfactory,Yes,1/3/1980,,
00-52084729,Eric,Garcia,Female,Pennsylvania,Philadelphia,7/30/2023,Customer Service,Support Specialist,High School,58357,Good,No,10/21/1975,,
00-26658677,William,Gutierrez,Female,North Carolina,Greensboro,6/5/2021,Operations,Logistics Coordinator,Bachelor,59220,Excellent,Yes,3/23/1996,,
00-34237228,Robert,Rivera,Male,New York,New York City,2/1/2016,Sales,Sales Consultant,Bachelor,108151,Needs Improvement,Yes,8/25/1981,,
00-74123420,John,Dean,Female,New York,Rochester,12/26/2024,Marketing,Content Creator,High School,54518,Good,No,12/22/1993,,
00-61202708,Elizabeth,Hampton,Male,New York,New York City,12/26/2023,Finance,Accounts Payable Specialist,Bachelor,63571,Excellent,Yes,5/25/1989,,
00-25218749,Pamela,Graham,Female,New York,New York City,11/12/2016,Marketing,Content Creator,Bachelor,59440,Good,No,6/18/1979,,
00-18303664,Ryan,Perry,Male,Florida,Orlando,1/12/2017,IT,IT Support Specialist,Bachelor,62524,Good,Yes,4/28/1976,,
00-84522968,Matthew,Wood,Female,New York,Buffalo,4/30/2023,Operations,Inventory Specialist,Bachelor,53619,Good,No,8/16/1991,,
00-52196444,Joe,Koch,Male,New York,New York City,7/11/2017,Sales,Sales Consultant,Master,95735,Good,Yes,1/1/1999,,
00-26879629,Sarah,Sanders,Male,North Carolina,Greensboro,3/24/2016,IT,Software Developer,Master,105850,Satisfactory,No,8/29/1973,,
00-53976954,Richard,Atkinson,Male,New York,Buffalo,4/22/2018,Customer Service,Support Specialist,Bachelor,59467,Needs Improvement,No,4/6/1985,,
00-75163798,John,Ballard,Female,New York,Buffalo,5/11/2015,Sales,Sales Representative,Bachelor,60184,Needs Improvement,Yes,12/30/1992,,
00-98055418,Erik,Murphy,Male,New York,New York City,5/27/2022,Sales,Sales Consultant,Bachelor,92033,Satisfactory,Yes,2/20/1976,,
00-28238410,Melissa,Garcia,Female,New York,New York City,2/1/2017,IT,System Administrator,Master,82327,Good,No,8/9/1998,,
00-34015248,Laura,Smith,Male,New York,Rochester,7/29/2015,Customer Service,Help Desk Technician,High School,73607,Good,No,3/26/1986,,
00-46771858,Roy,Mosley,Female,New York,Buffalo,12/29/2023,Operations,Logistics Coordinator,Bachelor,62266,Satisfactory,No,10/15/1972,,
00-84726038,Tara,Morton,Male,New York,New York City,9/9/2021,HR,Recruiter,Bachelor,67642,Satisfactory,No,2/28/1992,,
00-65091049,Edwin,Williams,Female,North Carolina,Greensboro,7/1/2016,Operations,Operations Analyst,Master,67256,Good,No,9/12/1986,,
00-31720358,Gregory,Anderson,Female,New York,Rochester,11/24/2015,Marketing,Marketing Coordinator,Bachelor,55839,Good,No,3/11/1997,,
00-66853378,Michael,Jennings,Female,New York,Rochester,11/18/2023,Sales,Sales Consultant,PhD,87604,Satisfactory,Yes,11/28/1969,,
00-69471346,Holly,Wade,Female,New York,New York City,2/3/2018,HR,HR Assistant,High School,61844,Satisfactory,No,2/6/1984,,
00-70481364,Billy,Orozco,Male,New York,Buffalo,5/9/2023,IT,IT Support Specialist,High School,61743,Needs Improvement,No,5/27/1975,,
00-52806362,Craig,Davies,Female,New York,Rochester,2/1/2024,Sales,Sales Representative,Bachelor,61374,Good,Yes,10/15/1959,,
00-77970791,Vanessa,Mendez,Female,New York,Buffalo,11/16/2023,Marketing,Content Creator,High School,57027,Good,No,1/15/1991,,
00-27563172,Sandra,Clarke,Male,New York,Rochester,12/15/2017,Customer Service,Customer Service Representative,High School,64330,Good,No,1/18/1975,,
00-64282556,Peter,Holder,Female,New York,Buffalo,2/11/2023,Operations,Operations Analyst,Master,75771,Satisfactory,No,3/1/1973,,
00-95031405,Joseph,Carter,Male,New York,Buffalo,11/22/2017,Sales,Sales Consultant,PhD,89853,Satisfactory,No,9/5/1977,,
00-48814484,Alicia,Decker,Female,New York,Rochester,4/20/2016,IT,IT Support Specialist,Bachelor,52940,Needs Improvement,No,1/18/1988,,
00-54829000,Dillon,Ford,Male,Michigan,Detroit,11/28/2021,HR,Recruiter,Bachelor,75279,Good,No,11/4/1981,,
00-17207367,Jordan,Schneider,Female,New York,Rochester,9/29/2015,Finance,Accounts Payable Specialist,Bachelor,56244,Satisfactory,Yes,5/30/1992,,
00-31510288,Zachary,Crawford,Male,New York,Rochester,3/28/2023,Operations,Operations Analyst,Bachelor,91945,Satisfactory,Yes,7/24/1994,,
00-30422009,Hannah,Johnson,Male,Virginia,Norfolk,11/27/2017,Sales,Sales Specialist,PhD,83802,Excellent,No,4/9/1991,,
00-74205049,Matthew,Martin,Male,New York,Buffalo,7/3/2022,Operations,Logistics Coordinator,Bachelor,64109,Needs Improvement,No,4/9/1975,,
00-63852997,Lisa,Howard,Male,New York,Buffalo,7/16/2016,Operations,Logistics Coordinator,Bachelor,67868,Satisfactory,No,4/20/1998,,
00-19037184,Kirk,Valdez,Female,New York,Rochester,11/13/2018,Customer Service,Support Specialist,Bachelor,57314,Good,No,7/28/1980,,
00-33740098,Richard,Roman,Female,New York,Buffalo,4/2/2017,Finance,Accountant,Bachelor,68222,Good,No,10/22/1998,,
00-59997347,Laura,Boone,Female,Pennsylvania,Philadelphia,9/15/2024,Operations,Logistics Coordinator,Bachelor,57519,Good,No,12/6/1996,,
00-43715633,Mark,Allen,Female,New York,New York City,2/27/2019,IT,IT Support Specialist,Bachelor,54595,Excellent,Yes,9/15/1988,,
00-62109351,Jacqueline,Johnson,Male,New York,New York City,1/23/2024,Finance,Finance Manager,PhD,143034,Satisfactory,No,1/29/1960,,
00-82054847,Briana,Wilson,Male,New York,Rochester,2/11/2015,IT,System Administrator,Bachelor,86635,Satisfactory,No,4/20/1989,,
00-79292636,Whitney,Martinez,Male,New York,Rochester,10/7/2024,Operations,Operations Analyst,Bachelor,65633,Satisfactory,No,9/22/1989,,
00-76375258,Charles,Townsend,Male,New York,Buffalo,9/24/2024,Customer Service,Help Desk Technician,High School,88243,Good,No,9/21/1978,,
00-20620936,Luis,Allen,Male,New York,New York City,7/7/2017,Sales,Sales Specialist,Master,81951,Excellent,No,4/5/1993,,
00-69604527,Ryan,Martinez,Female,New York,Rochester,9/7/2024,IT,Software Developer,Master,80216,Needs Improvement,No,12/29/1982,,
00-46667896,Elizabeth,Powers,Female,Michigan,Detroit,10/11/2019,Sales,Sales Consultant,Bachelor,92647,Good,Yes,7/17/1985,,
00-45315666,Briana,Pineda,Male,Illinois,Naperville,3/23/2023,Sales,Sales Specialist,PhD,96540,Satisfactory,Yes,11/29/1972,,
00-67040947,Paula,Douglas,Male,New York,Rochester,5/21/2016,Customer Service,Support Specialist,Bachelor,59342,Good,No,8/30/1969,,
00-32095445,Eric,Lee,Male,New York,Rochester,1/26/2016,Customer Service,Customer Service Representative,High School,59400,Needs Improvement,No,6/28/1974,,
00-40710031,Brandon,Randall,Female,New York,Buffalo,11/9/2022,Customer Service,Help Desk Technician,Bachelor,84705,Satisfactory,No,5/11/1970,,
00-40598413,Johnny,Lopez,Male,New York,Buffalo,7/13/2019,Operations,Logistics Coordinator,Bachelor,61514,Good,No,5/24/1967,,
00-61790520,Steven,Levy,Male,New York,New York City,11/1/2023,IT,IT Support Specialist,High School,65351,Good,No,5/24/1972,,
00-71901789,Jenna,Morris,Male,Michigan,Detroit,2/21/2020,Customer Service,Customer Service Representative,Bachelor,62098,Good,Yes,8/9/2000,,
00-59458666,Lisa,Mcgee,Male,Ohio,Columbus,10/1/2024,Sales,Sales Representative,Bachelor,84377,Satisfactory,No,8/1/1990,,
00-51575679,Robert,Edwards,Female,New York,Buffalo,12/21/2016,Sales,Sales Consultant,Master,69648,Good,No,4/21/1998,,
00-41213772,Karen,Parrish,Female,New York,New York City,3/13/2019,Customer Service,Support Specialist,Bachelor,53923,Satisfactory,Yes,7/5/1966,,
00-46017965,Adrian,Logan,Male,New York,Rochester,4/8/2015,Operations,Operations Analyst,Bachelor,65348,Good,No,8/13/1979,,
00-44153671,Robert,Tucker,Male,New York,Rochester,5/10/2017,Operations,Inventory Specialist,High School,61102,Satisfactory,Yes,6/19/1990,,
00-97537746,Eddie,Henson,Male,New York,New York City,4/4/2019,Sales,Sales Consultant,Bachelor,85572,Excellent,No,1/12/1985,,
00-36415300,William,Simpson,Female,New York,Rochester,4/18/2023,Sales,Sales Consultant,Master,74040,Excellent,No,10/24/1987,,
00-28782925,Rebecca,Le,Female,Michigan,Detroit,6/11/2024,Sales,Sales Representative,Bachelor,59481,Satisfactory,No,5/31/1970,,
